# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	1963386	1964308	+	NP_192317.1		NM_116646.3	ISCU-like 3	ISU3	825719	AT4G04080	516	171	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2020420	2023992	+	NM_001340474.1		NP_001319863.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		825733	AT4G04180	2173	2173	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2020471	2023673	+	NP_001319863.1		NM_001340474.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		825733	AT4G04180	1803	600	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2224427	2227874	+	NM_116684.4		NP_192355.1	Saposin-like aspartyl protease family protein		825776	AT4G04460	1836	1836	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2225232	2227746	+	NP_192355.1		NM_116684.4	Saposin-like aspartyl protease family protein		825776	AT4G04460	1527	508	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2664314	2666973	+	NM_116755.5		NP_192425.1	AMP-dependent synthetase and ligase family protein		825864	AT4G05160	2198	2198	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2664451	2666547	+	NP_192425.1		NM_116755.5	AMP-dependent synthetase and ligase family protein		825864	AT4G05160	1635	544	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2771044	2772252	-	NM_116787.1		NP_567296.1	RNI-like superfamily protein		825898	AT4G05490	924	924	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	2771044	2772252	-	NP_567296.1		NM_116787.1	RNI-like superfamily protein		825898	AT4G05490	924	307	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5461398	5463907	+	NM_116927.5		NP_192598.1	microfibrillar-associated protein-like protein		826419	AT4G08580	1680	1680	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5461434	5463907	+	NM_001340596.1		NP_001328706.1	microfibrillar-associated protein-like protein		826419	AT4G08580	2253	2253	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5462190	5463718	+	NP_001328706.1		NM_001340596.1	microfibrillar-associated protein-like protein		826419	AT4G08580	1308	435	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5462190	5463718	+	NP_192598.1		NM_116927.5	microfibrillar-associated protein-like protein		826419	AT4G08580	1308	435	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5536545	5538310	-	NM_116936.3		NP_192607.2	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein		826433	AT4G08670	947	947	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5536765	5538210	-	NP_192607.2		NM_116936.3	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein		826433	AT4G08670	627	208	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5697896	5698615	+	NM_148303.1		NP_680669.1	inorganic phosphate transporter family protein		826467	AT4G08895	468	468	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5697896	5698615	+	NP_680669.1		NM_148303.1	inorganic phosphate transporter family protein		826467	AT4G08895	468	155	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5730797	5732195	-	NM_116963.3		NP_192633.2	Ubiquitin carboxyl-terminal hydrolase family protein		826472	AT4G08940	1399	1399	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5730986	5732173	-	NP_192633.2		NM_116963.3	Ubiquitin carboxyl-terminal hydrolase family protein		826472	AT4G08940	1188	395	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5794529	5797420	-	NM_116973.7		NP_192643.2	RNA-binding (RRM/RBD/RNP motifs) family protein		826483	AT4G09040	1488	1488	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	5795075	5797315	-	NP_192643.2		NM_116973.7	RNA-binding (RRM/RBD/RNP motifs) family protein		826483	AT4G09040	915	304	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6018021	6019759	+	NM_202795.2		NP_974524.1	UDP-Glycosyltransferase superfamily protein		826534	AT4G09500	1739	1739	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6018250	6019578	+	NP_974524.1		NM_202795.2	UDP-Glycosyltransferase superfamily protein		826534	AT4G09500	1329	442	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6146623	6148814	+	NM_117043.3		NP_192713.1	NAD(P)-binding Rossmann-fold superfamily protein		826563	AT4G09750	1232	1232	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6146770	6148698	+	NP_192713.1		NM_117043.3	NAD(P)-binding Rossmann-fold superfamily protein		826563	AT4G09750	969	322	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6188755	6190853	+	NM_117051.3		NP_192721.1	nuclear receptor family 2 group C protein		826572	AT4G09830	949	949	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6188866	6190591	+	NP_192721.1		NM_117051.3	nuclear receptor family 2 group C protein		826572	AT4G09830	576	191	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6221628	6224221	-	NM_117058.4		NP_192728.2	methyl esterase 12	MES12	826580	AT4G09900	1486	1486	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6221767	6223924	-	NP_192728.2		NM_117058.4	methyl esterase 12	MES12	826580	AT4G09900	1050	349	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6258880	6260259	-	NM_117067.4		NP_192737.1	glucuronoxylan 4-O-methyltransferase-like protein (DUF579)	GXM2	826590	AT4G09990	1298	1298	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6259110	6260064	-	NP_192737.1		NM_117067.4	glucuronoxylan 4-O-methyltransferase-like protein (DUF579)	GXM2	826590	AT4G09990	873	290	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6350928	6352031	+	NM_117087.2		NP_192757.2	F-box and associated interaction domains-containing protein		826610	AT4G10190	1104	1104	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6350928	6352031	+	NP_192757.2		NM_117087.2	F-box and associated interaction domains-containing protein		826610	AT4G10190	1104	367	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6371377	6372789	-	NM_117094.3		NP_192764.1	pfkB-like carbohydrate kinase family protein		826617	AT4G10260	1103	1103	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6371486	6372770	-	NP_192764.1		NM_117094.3	pfkB-like carbohydrate kinase family protein		826617	AT4G10260	975	324	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6556982	6559602	+	NM_117129.3		NP_192799.1	CTC-interacting domain 12	CID12	826653	AT4G10610	1824	1824	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6557336	6559143	+	NP_192799.1		NM_117129.3	CTC-interacting domain 12	CID12	826653	AT4G10610	1011	336	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6674894	6676981	+	NM_117154.4		NP_567366.1	Nodulin MtN3 family protein	SWEET7	826682	AT4G10850	1214	1214	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6675068	6676718	+	NP_567366.1		NM_117154.4	Nodulin MtN3 family protein	SWEET7	826682	AT4G10850	777	258	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6891926	6894283	+	NM_117204.7		NP_567378.4	MAP kinase 5	MPK5	826735	AT4G11330	1786	1786	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	6892143	6893845	+	NP_567378.4		NM_117204.7	MAP kinase 5	MPK5	826735	AT4G11330	1131	376	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7196991	7201571	-	NM_117271.3		NP_192938.1	Disease resistance protein (TIR-NBS-LRR class) family		826809	AT4G12010	4172	4172	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7197325	7201393	-	NP_192938.1		NM_117271.3	Disease resistance protein (TIR-NBS-LRR class) family		826809	AT4G12010	3660	1219	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7246338	7248127	-	NM_117280.3		NP_192947.1	Cullin family protein		826818	AT4G12100	1420	1420	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7246453	7248127	-	NP_192947.1		NM_117280.3	Cullin family protein		826818	AT4G12100	1305	434	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7331965	7332982	+	NM_117307.2		NP_192974.1	F-box/kelch-repeat protein		826846	AT4G12370	1018	1018	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7331972	7332874	+	NP_192974.1		NM_117307.2	F-box/kelch-repeat protein		826846	AT4G12370	903	300	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7653594	7654969	+	NM_117385.4		NP_193052.1	zein-binding protein (Protein of unknown function, DUF593)		826930	AT4G13160	1200	1200	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7653985	7654833	+	NP_193052.1		NM_117385.4	zein-binding protein (Protein of unknown function, DUF593)		826930	AT4G13160	849	282	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7783818	7785362	+	NM_001340858.1		NP_001329460.1	Proline-rich extensin-like family protein	EXT12	826970	AT4G13390	741	741	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7783856	7785145	+	NP_001329460.1		NM_001340858.1	Proline-rich extensin-like family protein	EXT12	826970	AT4G13390	486	161	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7839137	7840284	-	NM_117423.1		NP_193085.1	RING/U-box superfamily protein		826981	AT4G13490	681	681	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	7839137	7840284	-	NP_193085.1		NM_117423.1	RING/U-box superfamily protein		826981	AT4G13490	681	226	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	8470300	8472187	+	NM_117560.3		NP_193211.2	IQ-domain 19	IQD19	827130	AT4G14750	1597	1597	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	8470449	8471903	+	NP_193211.2		NM_117560.3	IQ-domain 19	IQD19	827130	AT4G14750	1164	387	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	8883825	8887667	+	NM_117647.3		NP_193291.1	Deoxyxylulose-5-phosphate synthase	CLA1	827230	AT4G15560	2960	2960	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	8884218	8887254	+	NP_193291.1		NM_117647.3	Deoxyxylulose-5-phosphate synthase	CLA1	827230	AT4G15560	2154	717	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9057358	9059983	-	NM_117691.2		NP_193333.1	Plant invertase/pectin methylesterase inhibitor superfamily		827282	AT4G15980	2214	2214	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9057466	9059983	-	NP_193333.1		NM_117691.2	Plant invertase/pectin methylesterase inhibitor superfamily		827282	AT4G15980	2106	701	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9165201	9171064	-	NM_001160770.3		NP_001154242.2	transmembrane protein		827310	AT4G16180	3368	3368	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9165365	9170323	-	NP_001154242.2		NM_001160770.3	transmembrane protein		827310	AT4G16180	2463	820	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558585	9565569	+	NM_001341184.1		NP_001329882.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3578	3578	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558585	9565569	+	NM_001341185.1		NP_001329883.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3498	3498	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558585	9565569	+	NM_001341182.1		NP_001319972.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3483	3483	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558585	9565453	+	NM_001341186.1		NP_001329880.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3105	3105	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558721	9565511	+	NM_001341187.1		NP_001329881.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2898	2898	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558778	9564616	+	NP_001329880.1		NM_001341186.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2214	737	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558927	9565225	+	NP_001329881.1		NM_001341187.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2406	801	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9558962	9565453	+	NM_001341173.1		NP_001329874.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2633	2633	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9559738	9565550	+	NM_001341174.1		NP_001329875.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3228	3228	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9559738	9565550	+	NM_001341175.1		NP_001329873.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3148	3148	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9559738	9565550	+	NM_179068.2		NP_849399.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	3133	3133	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560115	9565453	+	NM_001341179.1		NP_001329877.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2656	2656	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560135	9565453	+	NM_117803.4		NP_193432.4	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2731	2731	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9565225	+	NP_001329883.1		NM_001341185.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2406	801	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9565225	+	NP_001329873.1		NM_001341175.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2406	801	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9565225	+	NP_001319972.1		NM_001341182.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2391	796	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9565225	+	NP_849399.1		NM_179068.2	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2391	796	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9565225	+	NP_001329874.1		NM_001341173.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2388	795	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9565225	+	NP_001329877.1		NM_001341179.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2388	795	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9564616	+	NP_001329882.1		NM_001341184.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2016	671	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9564616	+	NP_001329875.1		NM_001341174.1	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2016	671	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9560155	9564616	+	NP_193432.4		NM_117803.4	disease resistance protein (TIR-NBS class)	RLM3	827407	AT4G16990	2013	670	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9656652	9659576	-	NM_117827.3		NP_193455.2	microtubule-associated proteins 70-5	MAP70-5	827434	AT4G17220	2069	2069	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9657008	9659405	-	NP_193455.2		NM_117827.3	microtubule-associated proteins 70-5	MAP70-5	827434	AT4G17220	1542	513	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9771297	9773592	+	NM_117858.3		NP_193485.1	Hyaluronan / mRNA binding family		827467	AT4G17520	1561	1561	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	9771496	9773313	+	NP_193485.1		NM_117858.3	Hyaluronan / mRNA binding family		827467	AT4G17520	1083	360	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10079998	10082057	-	NM_117933.6		NP_193557.2	UDP-N-acetylglucosamine transferase subunit ALG14-like protein		827549	AT4G18230	1414	1414	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10079998	10082057	-	NM_001341269.1		NP_001328332.1	UDP-N-acetylglucosamine transferase subunit ALG14-like protein		827549	AT4G18230	1572	1572	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10080521	10081710	-	NP_001328332.1		NM_001341269.1	UDP-N-acetylglucosamine transferase subunit ALG14-like protein		827549	AT4G18230	702	233	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10080521	10081710	-	NP_193557.2		NM_117933.6	UDP-N-acetylglucosamine transferase subunit ALG14-like protein		827549	AT4G18230	702	233	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10095658	10097337	-	NM_117936.3		NP_193560.2	Cytochrome b561/ferric reductase transmembrane protein family		827552	AT4G18260	855	855	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10095658	10097337	-	NP_193560.2		NM_117936.3	Cytochrome b561/ferric reductase transmembrane protein family		827552	AT4G18260	855	284	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10195537	10196799	-	NM_117960.4		NP_193582.2	D-Tyr-tRNA(Tyr) deacylase family protein		827578	AT4G18460	808	808	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10195763	10196679	-	NP_193582.2		NM_117960.4	D-Tyr-tRNA(Tyr) deacylase family protein		827578	AT4G18460	462	153	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10344687	10345588	+	NM_118002.1		NP_193621.1	hypothetical protein		827620	AT4G18860	294	294	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10344687	10345588	+	NP_193621.1		NM_118002.1	hypothetical protein		827620	AT4G18860	294	97	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10398857	10399905	+	NM_118016.4		NP_193633.2	AtS40-3	AtS40-3	827634	AT4G18980	1049	1049	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10398973	10399293	+	NP_193633.2		NM_118016.4	AtS40-3	AtS40-3	827634	AT4G18980	321	106	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10485116	10488484	-	NM_118037.7		NP_567579.2	GDA1/CD39 nucleoside phosphatase family protein		827656	AT4G19180	3033	3033	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10485325	10488534	-	NM_001341328.1		NP_001329939.1	GDA1/CD39 nucleoside phosphatase family protein		827656	AT4G19180	2890	2890	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10485325	10488057	-	NM_001341329.1		NP_001329940.1	GDA1/CD39 nucleoside phosphatase family protein		827656	AT4G19180	2605	2605	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10485518	10487868	-	NP_001329939.1		NM_001341328.1	GDA1/CD39 nucleoside phosphatase family protein		827656	AT4G19180	2223	740	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10485518	10487868	-	NP_001329940.1		NM_001341329.1	GDA1/CD39 nucleoside phosphatase family protein		827656	AT4G19180	2223	740	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10485518	10487868	-	NP_567579.2		NM_118037.7	GDA1/CD39 nucleoside phosphatase family protein		827656	AT4G19180	2223	740	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10600692	10604624	-	NM_118064.2		NP_567587.2	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	3531	3531	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10600692	10604624	-	NM_001203842.2		NP_001190771.2	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	3371	3371	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10600692	10604624	-	NM_001341340.1		NP_001329154.1	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	3552	3552	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10600692	10604624	-	NM_001341339.1		NP_001329153.1	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	3555	3555	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10602006	10604522	-	NP_001190771.2		NM_001203842.2	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	2517	838	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10602006	10604522	-	NP_567587.2		NM_118064.2	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	2517	838	
CDS		GCF_000001735.3	Primary Assembly	chromosome	4	NC_003075.7	10602006	10604522	-	NP_001329154.1		NM_001341340.1	Tetratricopeptide repeat (TPR)-like superfamily protein		827685	AT4G19440	2517	838	
